OSEBuildingID,BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),TotalGHGEmissions,TotalGHGEmissions_log,GFA_per_floor,Parking_ratio,Building_age_squared,Is_old_building,Size_floors,Age_size,Age_floors,GFA_sqrt,Floors_squared,Neighborhood_mean,Neighborhood_std,PrimaryPropertyType_mean,PrimaryPropertyType_std
476.0,NonResidential,Large Office,823 Yale Ave N.,LAKE UNION,47.62621,-122.33128,"Office, Parking",Office,131592.0,Parking,83178.0,49.0,0.0,3434879.5,2436.178711,94.64,4.560591142590124,37765.32703911216,0.3910442557531112,225,0,1359552.0,3398880.0,90.0,476.01680642599166,36.0,4.1935172859006355,1.3505221170910435,4.929536101732507,0.8692448643013228
23117.0,Campus,Other,9401 Myers Way S,DELRIDGE,47.537451,-122.33421,Adult Education,Adult Education,57952.0,Parking,11745.0,73.0,0.0,432136.6875,16169.37012,96.15,4.576256175823449,57951.94204805796,0.0,121,0,57952.0,637472.0,11.0,240.73221637329723,1.0,3.9847199175552697,1.240497105330465,4.282175547469136,1.3053288873026805
26930.0,NonResidential,Senior Care Community,1601 E. Yesler Way,CENTRAL,47.60133,-122.31088,Senior Care Community,Senior Care Community,74840.0,Parking,11745.0,48.0,0.0,1204877.625,41574.53516,249.46,5.523299227135887,37419.98129000935,0.0,841,0,149680.0,2170360.0,58.0,273.5690040922034,4.0,3.835734022555626,1.1782890369252899,5.164982346452764,0.927964657415081
24376.0,Nonresidential COS,Medical Office,4400 37th Ave S,SOUTHEAST,47.56364,-122.2884125,"Medical Office, Office",Medical Office,19987.0,Office,7505.0,36.0,0.0,618071.875,0.0,14.7,2.7536607123542622,19175.990412004794,0.2889549436720652,676,0,76704.0,997152.0,52.0,195.83666663829837,4.0,3.8364002036202964,1.1819283182974878,4.557738771436541,1.3455760875549025
23504.0,NonResidential,Distribution Center,3223 6th Avenue South,GREATER DUWAMISH,47.5746,-122.32637,Distribution Center,Distribution Center,41308.0,Parking,11745.0,14.0,0.0,309134.5938,5877.039551,38.57,3.678071255397333,41307.95869204131,0.0,4096,1,41308.0,2643712.0,64.0,203.24369608920225,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
49701.7,NonResidential,Hospital,4500 40th Ave NE,NORTHEAST,47.66201,-122.2884125,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),241500.0,Parking,11745.0,58.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.337327980655664,41249.99484375065,0.0,49,0,2640000.0,2310000.0,56.0,574.4562646538029,64.0,4.011790676637696,1.2673379379504515,5.820845855743598,1.3664832591275247
28030.0,NonResidential,Other,707 S. Snoqualmie St.,GREATER DUWAMISH,47.56166,-122.3237,Other,Other,36000.0,Parking,11745.0,73.0,0.0,101516.8984,7649.180176,43.04,3.785098311854479,7199.998560000287,0.0,11881,1,180000.0,3924000.0,545.0,189.73665961010275,25.0,3.5021939623231493,1.2671561408877454,4.282175547469136,1.3053288873026805
19917.0,Nonresidential COS,Other,2334 4th Ave,DOWNTOWN,47.61607,-122.34449,Fire Station,Fire Station,38939.0,Parking,11745.0,73.0,0.0,498054.5,13965.19922,86.02,4.466137977292534,18869.990565004715,0.0,8836,1,75480.0,3547560.0,188.0,194.26785632214094,4.0,4.33905242153749,1.3718571608439065,4.282175547469136,1.3053288873026805
470.0,NonResidential,Laboratory,401 TERRY AVE N,LAKE UNION,47.62254,-122.33753,Laboratory,Laboratory,176171.0,Parking,11745.0,73.0,0.0,5975651.5,65448.83886650005,564.2850000000001,6.337327980655664,60289.734927566264,0.3674235670227219,169,0,964636.0,3135067.0,52.0,491.0794233115454,16.0,4.1935172859006355,1.3505221170910435,5.847399949688335,0.8433223664580146
20494.0,SPS-District K-12,Other,13224 37th Ave NE,NORTH,47.707374,-122.2884125,Other,Other,32590.0,Parking,11745.0,73.0,0.0,185440.2031,7290.722656,43.13,3.787139823281456,32589.967410032594,0.0,49,0,32590.0,228130.0,7.0,180.52700628991775,1.0,3.599443475627612,1.2975374912774322,4.282175547469136,1.3053288873026805
461.0,NonResidential,Small- and Mid-Sized Office,9750 3rd Ave NE,NORTH,47.70063,-122.32487,"Office, Parking",Office,53730.0,Parking,583.3999999999996,20.0,0.0,1390055.25,0.0,33.06,3.5281236752345424,13432.49664187584,0.0,1369,0,214920.0,1988010.0,148.0,231.7973252649823,16.0,3.599443475627612,1.2975374912774322,3.297269669658814,0.9073490338149458
37248.0,NonResidential,Warehouse,5840 Airport Way South,GREATER DUWAMISH,47.55066,-122.31787,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,72859.0,Parking,11745.0,55.0,0.0,426578.1875,429.7299805,12.43,2.5974910105351463,18214.74544631364,0.0,12100,1,291436.0,8014490.0,440.0,269.924063395615,16.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
24868.0,NonResidential,Worship Facility,2415 31st Ave,MAGNOLIA / QUEEN ANNE,47.64,-122.3783225,"Parking, Worship Facility",Worship Facility,22000.0,Parking,583.3999999999996,35.0,0.0,61659.141209,8704.049805,47.08,3.872866290226952,21038.178961821042,0.0,2601,1,21038.2,1072948.2,51.0,145.04551009941673,1.0,3.935323358003718,1.285361666288839,3.3694042071465256,0.9190492773121226
26731.0,NonResidential,Small- and Mid-Sized Office,624 S. Dearborn Bldg.,DOWNTOWN,47.5962,-122.32548,Office,Office,30800.0,Parking,11745.0,91.0,0.0,261957.4063,932.6499634,11.18,2.4997952622817508,13254.993372503313,0.0,2116,0,53020.0,1219460.0,92.0,162.81891781976688,4.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
274.0,NonResidential,Warehouse,3600 Stone Way North,LAKE UNION,47.65097,-122.34227,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,67236.0,Parking,8161.0,91.0,0.0,124086.0,1258.0,9.63,2.363680192353857,25132.32495589168,0.10824038091557701,625,0,226191.0,1884925.0,75.0,274.58514162277606,9.0,4.1935172859006355,1.3505221170910435,3.105404464515096,1.1998106393931918
123.65,NonResidential,Hotel,1113 6th Ave,DOWNTOWN,47.60809,-122.33212,"Hotel, Parking",Hotel,295511.0,Parking,57600.0,58.0,845964.4437500031,4075083.0,40834.39844,564.2850000000001,6.337327980655664,25377.668644363876,0.1823061730890062,1296,0,3933602.400000014,11374272.0,448.2000000000016,562.0960771967725,155.00250000000108,4.33905242153749,1.3718571608439065,5.200314767144004,1.0251480911591004
281.0,NonResidential,K-12 School,5031 University Way NE,NORTHEAST,47.66568,-122.31368,K-12 School,K-12 School,55500.0,Parking,11745.0,97.0,0.0,61659.141209,13714.89063,72.88,4.302442155331039,27826.486086756955,0.0,7744,1,111306.0,4897464.0,176.0,235.90888071456743,4.0,4.011790676637696,1.2673379379504515,4.017308587795052,1.0064545144201091
19613.0,NonResidential,Small- and Mid-Sized Office,5303 Shilshole Ave NW,BALLARD,47.66587,-122.3783225,Office,Office,43495.0,Parking,11745.0,46.0,0.0,942671.6875,42.38998795,22.65,3.1633631149379418,14499.995166668277,0.0,1369,0,130500.0,1609500.0,111.0,208.5665361461421,9.0,3.912910514987732,1.2339019117506258,3.297269669658814,0.9073490338149458
393.0,NonResidential,Other,500 Yale Ave N,LAKE UNION,47.62323,-122.33028,"Office, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc)",Parking,74831.0,Office,71643.0,73.0,0.0,904400.1875,0.0,21.51,3.113959654918641,28226.19435476113,0.4939382559431029,49,0,705655.0,987917.0,35.0,375.67406085594996,25.0,4.1935172859006355,1.3505221170910435,4.282175547469136,1.3053288873026805
22509.0,NonResidential,Small- and Mid-Sized Office,2320 W Commodore Way,MAGNOLIA / QUEEN ANNE,47.66106,-122.3783225,"Office, Parking",Office,33385.0,Parking,8399.0,89.0,0.0,379430.0,0.0,9.03,2.305580601973844,10445.997388500653,0.20100995595919466,64,0,167136.0,334272.0,32.0,204.41134997841974,16.0,3.935323358003718,1.285361666288839,3.297269669658814,0.9073490338149458
19848.0,NonResidential,Retail Store,2690 NE University Village Street,NORTHEAST,47.66246,-122.29898,"Other, Retail Store",Retail Store,47465.0,Other,2500.0,82.0,0.0,951698.8125,1300.129883,29.54,3.4190372997904865,24982.487508756243,0.0,169,0,99930.0,649545.0,26.0,223.52852167005446,4.0,4.011790676637696,1.2673379379504515,3.744426120780442,1.2589650944883464
391.0,NonResidential,Mixed Use Property,8300 Military Rd South,GREATER DUWAMISH,47.537451,-122.29443,"Distribution Center, Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,33450.0,Office,29620.0,42.0,0.0,741693.375,18524.42188,116.03,4.762430312186675,88399.91160008841,0.0,2116,0,88400.0,4066400.0,46.0,297.3213749463701,1.0,3.5021939623231493,1.2671561408877454,4.02240740070352,1.4535352529774157
26594.0,NonResidential,Other,107 Occidental Ave S,DOWNTOWN,47.60135,-122.33327,"Bar/Nightclub, Food Sales, Museum, Retail Store, Supermarket/Grocery Store",Museum,14317.0,Bar/Nightclub,5000.0,73.0,0.0,211742.9063,881.7000122,9.72,2.372111155642656,21419.978580021423,0.0,12100,1,21420.0,2356200.0,110.0,146.3557310118056,1.0,4.33905242153749,1.3718571608439065,4.282175547469136,1.3053288873026805
227.0,SPS-District K-12,K-12 School,2101 S. Jackson,CENTRAL,47.59796,-122.30415,K-12 School,K-12 School,136188.0,Parking,11745.0,73.0,0.0,61659.141209,32178.77344,170.9,5.146912912388804,45395.98486800504,0.0,2809,1,408564.0,7217964.0,159.0,369.03658355236274,9.0,3.835734022555626,1.1782890369252899,4.017308587795052,1.0064545144201091
775.0,NonResidential,Large Office,701 5th Avenue,DOWNTOWN,47.60454,-122.33072,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,86.0,0.0,6551398.275000007,50857.63281,564.2850000000001,6.337327980655664,32118.47533184934,0.22158796854111856,961,0,4978444.372500029,12396126.55000003,385.95000000000135,632.3567426698327,155.00250000000108,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
49701.7,NonResidential,Small- and Mid-Sized Office,1500 HARVARD AVE,EAST,47.61438,-122.32174,"Movie Theater, Office, Vocational School",Office,37668.0,Movie Theater,11500.0,73.0,0.0,580529.6875,2935.290039,29.4,3.414442608412176,32409.983795008102,0.0,10816,1,129640.0,6741280.0,208.0,254.59772190654024,4.0,4.224068175692096,1.3596665755260893,3.297269669658814,0.9073490338149458
24717.0,NonResidential,Other,1701 First Ave South,GREATER DUWAMISH,47.58788,-122.33458,"Other, Parking",Other,24717.0,Parking,583.3999999999996,73.0,0.0,61659.141209,0.0,3.5705,1.5195508068830703,9229.996923334358,0.0,11236,1,83070.0,2935140.0,318.0,166.40312497065673,9.0,3.5021939623231493,1.2671561408877454,4.282175547469136,1.3053288873026805
22866.0,NonResidential,Small- and Mid-Sized Office,4039 21st Ave W,MAGNOLIA / QUEEN ANNE,47.65708,-122.3783225,Office,Office,24008.0,Parking,11745.0,64.0,0.0,377144.5938,0.0,8.97,2.299580583973747,10142.747464313134,0.2674077543006727,1089,0,162284.0,1338843.0,132.0,201.42244164938523,16.0,3.935323358003718,1.285361666288839,3.297269669658814,0.9073490338149458
27816.0,NonResidential,Other,1808 18th Ave,Central,47.61796,-122.30847,Other - Lodging/Residential,Other - Lodging/Residential,25200.0,Parking,11745.0,73.0,0.0,82411.5,9614.780273,53.02,3.98935434836447,8399.997200000933,0.0,11025,1,75600.0,2646000.0,315.0,158.74507866387543,9.0,3.697718267333202,1.842898186552016,4.282175547469136,1.3053288873026805
762.0,NonResidential,Retail Store,1419 Third Avenue,DOWNTOWN,47.60925,-122.33734,Retail Store,Retail Store,73563.0,Parking,11745.0,39.0,0.0,2286650.5,1.530000091,54.4,4.014579593753238,25851.658049447316,0.0,8464,1,232665.0,7135060.0,276.0,278.4869835378307,9.0,4.33905242153749,1.3718571608439065,3.744426120780442,1.2589650944883464
228.0,NonResidential,Other,3014 NW 67th St.,BALLARD,47.67767,-122.3783225,Other,Other,56000.0,Parking,11745.0,73.0,0.0,247615.5938,10063.95996,59.34,4.099995233730915,18666.66044444652,0.0,1849,0,168000.0,2408000.0,129.0,236.64319132398464,9.0,3.912910514987732,1.2339019117506258,4.282175547469136,1.3053288873026805
26761.0,NonResidential,Small- and Mid-Sized Office,100 NE Northlake Way,LAKE UNION,47.65373,-122.32721,"Office, Parking",Office,26282.0,Parking,18228.0,23.0,0.0,641281.0,0.0,15.25,2.7880929087757464,14836.66172111276,0.4095259492156925,81,0,133530.0,400590.0,27.0,210.97393203900808,9.0,4.1935172859006355,1.3505221170910435,3.297269669658814,0.9073490338149458
731.0,NonResidential,Mixed Use Property,1000 4TH AVE S,GREATER DUWAMISH,47.59439,-122.32839,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store, Worship Facility",Non-Refrigerated Warehouse,58605.0,Multifamily Housing,24338.0,73.0,0.0,1066726.25,0.0,25.37,3.2722270003651954,54376.47281176359,0.1734205033408419,7396,1,217506.0,9352758.0,172.0,329.7771975137153,4.0,3.5021939623231493,1.2671561408877454,4.02240740070352,1.4535352529774157
354.0,NonResidential,Large Office,925 Fourth Avenue,DOWNTOWN,47.60549,-122.33319,"Convenience Store without Gas Station, Data Center, Financial Office, Fitness Center/Health Club/Gym, Office, Other, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant",Office,339005.65000000026,Parking,95742.6500000001,93.0,0.0,6551398.275000007,0.0,287.32,5.664070974419973,32118.47533184934,0.22158796854111856,196,0,4978444.372500029,5598250.700000014,174.3000000000006,632.3567426698327,155.00250000000108,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
23757.0,NonResidential,Warehouse,2440 1st Ave S,GREATER DUWAMISH,47.58065,-122.33356,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21600.0,Parking,11745.0,57.0,0.0,77419.0,2356.750244,14.36,2.731766727719526,21599.978400021602,0.0,7921,1,21600.0,1922400.0,89.0,146.9693845669907,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
574.0,NonResidential,Retail Store,401 NE NORTHGATE WAY,NORTH,47.707374,-122.3255,Retail Store,Retail Store,302812.0,Parking,11745.0,97.0,0.0,1638420.25,17005.3418,129.29,4.86976273521484,151405.92429703785,0.0,4356,1,605624.0,19985592.0,132.0,550.2835632653405,4.0,3.599443475627612,1.2975374912774322,3.744426120780442,1.2589650944883464
467.0,NonResidential,Retail Store,915 NW 45th Street,BALLARD,47.66057,-122.36857,"Parking, Retail Store, Supermarket/Grocery Store",Retail Store,102653.0,Supermarket/Grocery Store,74102.0,62.0,0.0,4132326.75,42908.43359,326.18,5.790510478166025,164436.83556316444,0.0,289,0,164437.0,2795429.0,17.0,405.50832297253777,1.0,3.912910514987732,1.2339019117506258,3.744426120780442,1.2589650944883464
21183.0,NonResidential,Small- and Mid-Sized Office,180 & 192 Nickerson St,MAGNOLIA / QUEEN ANNE,47.64865,-122.35435,Office,Office,70296.0,Parking,11745.0,86.0,0.0,815377.0,0.0,19.39,3.015044584586364,23431.992189335935,0.0,1296,0,210888.0,2530656.0,108.0,265.1339284210906,9.0,3.935323358003718,1.285361666288839,3.297269669658814,0.9073490338149458
436.0,NonResidential,Other,909 University Street,EAST,47.61048,-122.32837,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,46710.0,Parking,11745.0,73.0,845964.4437500031,797806.6875,0.0,130.69,4.880450675722129,5189.999423333398,0.0,784,0,420390.0,1307880.0,252.0,216.12496385193452,81.0,4.224068175692096,1.3596665755260893,4.282175547469136,1.3053288873026805
25572.0,NonResidential,Retail Store,809 NE 45 STREET,NORTHEAST,47.66097,-122.3192,Retail Store,Retail Store,46000.0,Parking,11745.0,82.0,0.0,402718.0,2085.819824,20.66,3.075467241572845,46058.953941046064,0.0,7396,1,46059.0,3961074.0,86.0,214.61360627881913,1.0,4.011790676637696,1.2673379379504515,3.744426120780442,1.2589650944883464
21459.0,NonResidential,Mixed Use Property,10 Harrison St.,MAGNOLIA / QUEEN ANNE,47.6223,-122.35653,"Office, Parking, Restaurant",Office,14317.0,Parking,8000.0,41.0,0.0,165520.0,0.0,3.94,1.597365331199831,6282.998429250392,0.2907846569994117,2704,1,100528.0,1306864.0,208.0,158.53075411414656,16.0,3.935323358003718,1.285361666288839,4.02240740070352,1.4535352529774157
25672.0,NonResidential,Small- and Mid-Sized Office,1016 East Pike,EAST,47.61435,-122.31859,Office,Office,22866.0,Parking,11745.0,73.0,0.0,257313.9063,2757.350342,20.76,3.080073421987742,7621.997459334179,0.0,10609,1,68598.0,2355198.0,309.0,151.21507861321237,9.0,4.224068175692096,1.3596665755260893,3.297269669658814,0.9073490338149458
28033.0,NonResidential,Distribution Center,601-619 S. Snoqualmie Street,GREATER DUWAMISH,47.5616,-122.32603,"Distribution Center, Parking",Distribution Center,28320.0,Parking,583.3999999999996,14.0,0.0,997545.1875,8327.719727,67.96,4.233526626355437,28319.971680028324,0.0,2025,0,28320.0,1274400.0,45.0,168.28547174370104,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
319.0,NonResidential,Small- and Mid-Sized Office,83 Columbia St.,DOWNTOWN,47.60271,-122.33557,"Office, Retail Store",Office,33000.0,Retail Store,7000.0,97.0,492761.8125,260120.7031,0.0,44.22,3.811539466849824,14124.996468750882,0.0,10404,1,226000.0,5763000.0,408.0,237.69728648009425,16.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
19746.0,NonResidential,Other,2609 1st Avenue,DOWNTOWN,47.6153,-122.35014,"Office, Other",Other,20310.0,Office,2689.600098,73.0,0.0,76388.79688,4504.796875,25.74,3.286160571673797,22999.977000023002,0.0,4900,1,23000.0,1610000.0,70.0,151.65750888103102,1.0,4.33905242153749,1.3718571608439065,4.282175547469136,1.3053288873026805
782.0,NonResidential,Other,1051 1ST AVE SO,GREATER DUWAMISH,47.59273,-122.33455,Other,Other,58500.0,Parking,11745.0,73.0,0.0,210377.0,8766.160156,51.56,3.961955374176355,29245.98537700731,0.0,5929,1,116984.0,4503884.0,154.0,241.85119391890544,4.0,3.5021939623231493,1.2671561408877454,4.282175547469136,1.3053288873026805
700.0,NonResidential,Supermarket / Grocery Store,2001 15th Avenue West,MAGNOLIA / QUEEN ANNE,47.63718,-122.37734,"Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,39500.0,Retail Store,15000.0,31.0,0.0,61659.141209,0.0,3.5705,1.5195508068830703,57175.94282405718,0.0,64,0,57176.0,457408.0,8.0,239.1150350772615,1.0,3.935323358003718,1.285361666288839,5.101079265288282,1.0380693811258503
861.0,NonResidential,Medical Office,401 Broadway,EAST,47.6056366,-122.3214798,Medical Office,Medical Office,177748.0,Parking,11745.0,70.0,0.0,2913630.5,0.0,69.3,4.252771798816619,55025.9889948022,0.32205684585351635,169,0,1375650.0,3576690.0,65.0,524.5283595764865,25.0,4.224068175692096,1.3596665755260893,4.557738771436541,1.3455760875549025
21611.0,NonResidential,Worship Facility,5801 Beacon Avenue South,GREATER DUWAMISH,47.55072,-122.30265,Worship Facility,Worship Facility,21948.0,Parking,11745.0,80.0,0.0,95545.5,0.0,3.5705,1.5195508068830703,1762.8914246673494,0.0,1521,0,273252.60000000097,855972.0,485.5500000000017,148.14857407346182,155.00250000000108,3.5021939623231493,1.2671561408877454,3.3694042071465256,0.9190492773121226
27562.0,NonResidential,Warehouse,4329 7th Ave S,GREATER DUWAMISH,47.56448,-122.32484,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,Parking,11745.0,89.0,0.0,118716.8984,0.0,3.5705,1.5195508068830703,43379.956620043384,0.0,1764,0,43380.0,1821960.0,42.0,208.2786594925174,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
123.65,NonResidential,Hotel,620 STEWART ST,DOWNTOWN,47.61412,-122.33664,Hotel,Hotel,61320.0,Parking,11745.0,56.0,845964.4437500031,811525.3125,18112.13086,286.43,5.660979352330892,6131.999386800062,0.0,8100,1,613200.0,5518800.0,900.0,247.62875438849989,100.0,4.33905242153749,1.3718571608439065,5.200314767144004,1.0251480911591004
22672.0,NonResidential,Other,5301 Leary Ave NW,BALLARD,47.66646,-122.3783225,"Other, Parking",Other,42850.0,Parking,2900.0,73.0,0.0,512781.1875,54906.64453,303.81,5.719688631673257,15249.99491666836,0.10740983606322602,12100,1,137250.0,5032500.0,330.0,213.89249636207438,9.0,3.912910514987732,1.2339019117506258,4.282175547469136,1.3053288873026805
635.0,NonResidential,Small- and Mid-Sized Office,"1201 1st Ave. S.,",GREATER DUWAMISH,47.59202,-122.33486,Office,Office,63000.0,Parking,11745.0,53.0,0.0,865222.3125,30160.14844,180.76,5.202687135532787,32255.983872008062,0.0,10404,1,129024.0,6580224.0,204.0,253.9921258622007,4.0,3.5021939623231493,1.2671561408877454,3.297269669658814,0.9073490338149458
